sh_code;sh_level;kingdom;phylum;class;order;family;genus;species;lowest_taxon;lowest_taxon_level
SH0858821.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Clavicipitaceae_gen_unspecified;Clavicipitaceae_sp;Clavicipitaceae_gen_unspecified;genus
SH0878567.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Pleurotheciales;Pleurotheciaceae;Phragmocephala;Phragmocephala_sp;Phragmocephala;genus
SH0887031.10FU;1,5;Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Debaryomycetaceae_gen_unspecified;Debaryomycetaceae_sp;Debaryomycetaceae_gen_unspecified;genus
SH0893762.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0904979.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Sordariales;Sordariaceae;Neurospora;Neurospora_terricola;Neurospora_terricola;species
SH0905828.10FU;1,5;Fungi;Mucoromycota;Endogonomycetes;Endogonomycetes_ord_unspecified;Endogonomycetes_fam_unspecified;Endogonomycetes_gen_unspecified;Endogonomycetes_sp;Endogonomycetes_gen_unspecified;genus
SH0906272.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Polycephalomyces;Polycephalomyces_formosus;Polycephalomyces_formosus;species
SH0918606.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Thelephora;Thelephora_sp;Thelephora;genus
SH0918622.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Thelephora;Thelephora_sp;Thelephora;genus
SH0928245.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Lasionectria;Lasionectria_hilhorstii;Lasionectria_hilhorstii;species
SH0928942.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_unspecified;Hypocreales_gen_unspecified;Hypocreales_sp;Hypocreales_gen_unspecified;genus
SH0934573.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Microascales;Microascaceae;Pseudowardomyces;Pseudowardomyces_humicola;Pseudowardomyces_humicola;species
SH0939545.10FU;1,5;unspecified;unspecified;unspecified;unspecified;unspecified;unspecified;unspecified;unspecified;species
SH0940974.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Bionectriaceae_gen_unspecified;Bionectriaceae_sp;Bionectriaceae_gen_unspecified;genus
SH0945211.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Leotiomycetes_ord_unspecified;Leotiomycetes_fam_unspecified;Leotiomycetes_gen_unspecified;Leotiomycetes_sp;Leotiomycetes_gen_unspecified;genus
SH0953899.10FU;1,5;Fungi;Basidiomycota;Tremellomycetes;Filobasidiales;Piskurozymaceae;Solicoccozyma;Solicoccozyma_terrea;Solicoccozyma_terrea;species
SH0954980.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Metapochonia;Metapochonia_rubescens;Metapochonia_rubescens;species
SH0956765.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula_rubra;Russula_rubra;species
SH0959901.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Thelebolales;Pseudeurotiaceae;Connersia;Connersia_sp;Connersia;genus
SH0962922.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;Trichoderma_crystalligenum;Trichoderma_crystalligenum;species
SH0963293.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Hymenochaetales;Rickenellaceae;Peniophorella;Peniophorella_sp;Peniophorella;genus
SH0976048.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hydnangiaceae;Laccaria;Laccaria_sp;Laccaria;genus
SH0984842.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Boletales;Sclerodermataceae;Scleroderma;Scleroderma_areolatum;Scleroderma_areolatum;species
SH0986663.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Cortinarius_aureovelatus;Cortinarius_aureovelatus;species
SH0986670.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;Cortinarius_valgus;Cortinarius_valgus;species
SH0990607.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Chlorophyllum;Chlorophyllum_olivieri;Chlorophyllum_olivieri;species
SH0995032.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Hypholoma;Hypholoma_capnoides;Hypholoma_capnoides;species
SH0996808.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Boletus;Boletus_edulis;Boletus_edulis;species
SH1014806.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_unspecified;Pleosporales_gen_unspecified;Pleosporales_sp;Pleosporales_gen_unspecified;genus
SH1016798.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH1016818.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH1016823.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH1022226.10FU;1,5;unspecified;unspecified;unspecified;unspecified;unspecified;unspecified;unspecified;unspecified;species
SH1022642.10FU;1,5;Fungi;Basidiomycota;Microbotryomycetes;Leucosporidiales;Leucosporidiaceae;Leucosporidium;Leucosporidium_sp;Leucosporidium;genus
SH1024236.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Atheliales;Atheliaceae;Piloderma;Piloderma_sp;Piloderma;genus
SH1026254.10FU;1,5;Fungi;Chytridiomycota;Spizellomycetes;Spizellomycetales;Powellomycetaceae;Powellomycetaceae_gen_unspecified;Powellomycetaceae_sp;Powellomycetaceae_gen_unspecified;genus
SH1039931.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinariaceae_gen_unspecified;Cortinariaceae_sp;Cortinariaceae_gen_unspecified;genus
SH0741158.10FU;1,5;Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierellaceae_gen_unspecified;Mortierellaceae_sp;Mortierellaceae_gen_unspecified;genus
SH0745612.10FU;1,5;Fungi;Chytridiomycota;Spizellomycetes;Spizellomycetales;Spizellomycetales_fam_unspecified;Spizellomycetales_gen_unspecified;Spizellomycetales_sp;Spizellomycetales_gen_unspecified;genus
SH0750540.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_unspecified;Helotiales_gen_unspecified;Helotiales_sp;Helotiales_gen_unspecified;genus
SH0790049.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae;Sporormiella;Sporormiella_intermedia;Sporormiella_intermedia;species
SH0815469.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Melanophyllum;Melanophyllum_sp;Melanophyllum;genus
SH0838608.10FU;1,5;Fungi;Chytridiomycota;Spizellomycetes;Spizellomycetales;Spizellomycetales_fam_unspecified;Spizellomycetales_gen_unspecified;Spizellomycetales_sp;Spizellomycetales_gen_unspecified;genus
SH0856118.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;Trechispora;Trechispora_sp;Trechispora;genus
SH0883529.10FU;1,5;Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Tricharina;Tricharina_gilva;Tricharina_gilva;species
SH0897259.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Thelebolales;Pseudeurotiaceae;Pseudeurotiaceae_gen_unspecified;Pseudeurotiaceae_sp;Pseudeurotiaceae_gen_unspecified;genus
SH0906309.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Hypomyces;Hypomyces_tubariicola;Hypomyces_tubariicola;species
SH0936989.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_unspecified;Hypocreales_gen_unspecified;Hypocreales_sp;Hypocreales_gen_unspecified;genus
SH0940133.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus;Aspergillus_campestris;Aspergillus_campestris;species
SH0957047.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula_silvestris;Russula_silvestris;species
SH0957752.10FU;1,5;Fungi;Ascomycota;Laboulbeniomycetes;Pyxidiophorales;Pyxidiophorales_fam_unspecified;Pyxidiophorales_gen_unspecified;Pyxidiophorales_sp;Pyxidiophorales_gen_unspecified;genus
SH0966664.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Leotiales;Leotiales_fam_unspecified;Leotiales_gen_unspecified;Leotiales_sp;Leotiales_gen_unspecified;genus
SH0972864.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Podoscyphaceae;Hypochnicium;Hypochnicium_sp;Hypochnicium;genus
SH0982752.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Onygenales;Onygenaceae;Onygenaceae_gen_unspecified;Onygenaceae_sp;Onygenaceae_gen_unspecified;genus
SH0983506.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Extremaceae;Extremopsis;Extremopsis_radicicola;Extremopsis_radicicola;species
SH1016812.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH1020525.10FU;1,5;Fungi;Chytridiomycota;Chytridiomycetes;Chytridiales;Chytridiales_fam_unspecified;Chytridiales_gen_unspecified;Chytridiales_sp;Chytridiales_gen_unspecified;genus
SH1027861.10FU;1,5;Fungi;Zoopagomycota;Zoopagomycetes;Zoopagales;Piptocephalidaceae;Piptocephalis;Piptocephalis_sp;Piptocephalis;genus
SH0731619.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_unspecified;Hypocreales_gen_unspecified;Hypocreales_sp;Hypocreales_gen_unspecified;genus
SH0738727.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_unspecified;Helotiales_gen_unspecified;Helotiales_sp;Helotiales_gen_unspecified;genus
SH0742157.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0742158.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH0748439.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Dermateaceae;Dermateaceae_gen_unspecified;Dermateaceae_sp;Dermateaceae_gen_unspecified;genus
SH0749394.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_unspecified;Helotiales_gen_unspecified;Helotiales_sp;Helotiales_gen_unspecified;genus
SH0761312.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Sporothrix;Sporothrix_sp;Sporothrix;genus
SH0825709.10FU;1,5;Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Arthrobotrys;Arthrobotrys_musiformis;Arthrobotrys_musiformis;species
SH0826193.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula_violeipes;Russula_violeipes;species
SH0841051.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;Trechispora;Trechispora_sp;Trechispora;genus
SH0846068.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricales_fam_unspecified;Agaricales_gen_unspecified;Agaricales_sp;Agaricales_gen_unspecified;genus
SH0858665.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Mollisiaceae;Phialocephala;Phialocephala_sp;Phialocephala;genus
SH0861626.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_unspecified;Helotiales_gen_unspecified;Helotiales_sp;Helotiales_gen_unspecified;genus
SH0890359.10FU;1,5;unspecified;unspecified;unspecified;unspecified;unspecified;unspecified;unspecified;unspecified;species
SH0912789.10FU;1,5;Fungi;Zoopagomycota;Zoopagomycetes;Zoopagales;Piptocephalidaceae;Syncephalis;Syncephalis_sp;Syncephalis;genus
SH0948425.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_unspecified;Helotiales_gen_unspecified;Helotiales_sp;Helotiales_gen_unspecified;genus
SH0951131.10FU;1,5;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellales_fam_unspecified;Tremellales_gen_unspecified;Tremellales_sp;Tremellales_gen_unspecified;genus
SH0985236.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Lyophyllaceae_gen_unspecified;Lyophyllaceae_sp;Lyophyllaceae_gen_unspecified;genus
SH0985287.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Penicillifer;Penicillifer_pulcher;Penicillifer_pulcher;species
SH0737362.10FU;1,5;Fungi;Ascomycota;Lecanoromycetes;Lecanoromycetes_ord_unspecified;Lecanoromycetes_fam_unspecified;Lecanoromycetes_gen_unspecified;Lecanoromycetes_sp;Lecanoromycetes_gen_unspecified;genus
SH0759616.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Capnodiales;Capnodiaceae;Heteroconium;Heteroconium_sp;Heteroconium;genus
SH0858779.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Mollisiaceae;Mollisia;Mollisia_monilioides;Mollisia_monilioides;species
SH0864418.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_ord_Incertae_sedis;Junewangiaceae;Sporidesmiella;Sporidesmiella_sp;Sporidesmiella;genus
SH0864426.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_ord_Incertae_sedis;Junewangiaceae;Sporidesmiella;Sporidesmiella_novae-zelandiae;Sporidesmiella_novae-zelandiae;species
SH0907509.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Sordariales;Sordariales_fam_unspecified;Sordariales_gen_unspecified;Sordariales_sp;Sordariales_gen_unspecified;genus
SH0908387.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_unspecified;Helotiales_gen_unspecified;Helotiales_sp;Helotiales_gen_unspecified;genus
SH0928013.10FU;1,5;Fungi;Mucoromycota;Endogonomycetes;Endogonomycetes_ord_unspecified;Endogonomycetes_fam_unspecified;Endogonomycetes_gen_unspecified;Endogonomycetes_sp;Endogonomycetes_gen_unspecified;genus
SH0939654.10FU;1,5;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;Penicillium_verhagenii;Penicillium_verhagenii;species
SH0952692.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_ord_unspecified;Sordariomycetes_fam_unspecified;Sordariomycetes_gen_unspecified;Sordariomycetes_sp;Sordariomycetes_gen_unspecified;genus
SH0953711.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Rhytismatales;Rhytismataceae;Rhytismataceae_gen_unspecified;Rhytismataceae_sp;Rhytismataceae_gen_unspecified;genus
SH0959783.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Dictyosporiaceae;Dictyosporiaceae_gen_unspecified;Dictyosporiaceae_sp;Dictyosporiaceae_gen_unspecified;genus
SH0968936.10FU;1,5;Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Auriculariales_fam_unspecified;Auriculariales_gen_unspecified;Auriculariales_sp;Auriculariales_gen_unspecified;genus
SH0973200.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Meliniomyces;Meliniomyces_sp;Meliniomyces;genus
SH0975891.10FU;1,5;Fungi;Ascomycota;Dothideomycetes;Tubeufiales;Tubeufiales_fam_unspecified;Tubeufiales_gen_unspecified;Tubeufiales_sp;Tubeufiales_gen_unspecified;genus
SH0982288.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Myrmecridiales;Myrmecridiaceae;Myrmecridium;Myrmecridium_sp;Myrmecridium;genus
SH0982312.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Myrmecridiales;Myrmecridiaceae;Myrmecridium;Myrmecridium_sp;Myrmecridium;genus
SH0993203.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Sordariales;Sordariales_fam_unspecified;Sordariales_gen_unspecified;Sordariales_sp;Sordariales_gen_unspecified;genus
SH1008237.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariales_fam_Incertae_sedis;Fusidium;Fusidium_sp;Fusidium;genus
SH1016797.10FU;1,5;Fungi;Rozellomycota;Rozellomycota_cls_unspecified;Rozellomycota_ord_unspecified;Rozellomycota_fam_unspecified;Rozellomycota_gen_unspecified;Rozellomycota_sp;Rozellomycota_gen_unspecified;genus
SH1019474.10FU;1,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_unspecified;Helotiales_gen_unspecified;Helotiales_sp;Helotiales_gen_unspecified;genus
SH1019935.10FU;1,5;Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_ord_unspecified;Sordariomycetes_fam_unspecified;Sordariomycetes_gen_unspecified;Sordariomycetes_sp;Sordariomycetes_gen_unspecified;genus
SH1022634.10FU;1,5;Fungi;Basidiomycota;Microbotryomycetes;Leucosporidiales;Leucosporidiaceae;Leucosporidium;Leucosporidium_sp;Leucosporidium;genus
SH1022681.10FU;1,5;Fungi;Basidiomycota;Microbotryomycetes;Leucosporidiales;Leucosporidiaceae;Leucosporidium;Leucosporidium_sp;Leucosporidium;genus
SH0013817.10FU;3,0;Fungi;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Xerocomellus;Xerocomellus_pruinatus;Xerocomellus_pruinatus;species
SH0022709.10FU;3,0;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Ganodermataceae;Ganoderma;Ganoderma_sichuanense;Ganoderma_sichuanense;species
SH0081861.10FU;3,0;Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Chloridium;Chloridium_aseptatum;Chloridium_aseptatum;species
SH0082589.10FU;3,0;Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Hydnaceae;Clavulina;Clavulina_cinerea;Clavulina_cinerea;species
SH0110852.10FU;3,0;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Hyaloscyphaceae_gen_unspecified;Hyaloscyphaceae_sp;Hyaloscyphaceae_gen_unspecified;genus
SH0110973.10FU;3,0;Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidiaceae_gen_unspecified;Ceratobasidiaceae_sp;Ceratobasidiaceae_gen_unspecified;genus
SH0144666.10FU;3,0;Fungi;Ascomycota;Leotiomycetes;Thelebolales;Pseudeurotiaceae;Leuconeurospora;Leuconeurospora_sp;Leuconeurospora;genus
SH0144872.10FU;3,0;Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron;Oidiodendron_echinulatum;Oidiodendron_echinulatum;species
SH0152391.10FU;3,0;Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula_puellula;Russula_puellula;species
SH0154987.10FU;3,0;Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;Lactarius_subdulcis;Lactarius_subdulcis;species
SH0156116.10FU;3,0;Fungi;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Tylopilus;Tylopilus_felleus;Tylopilus_felleus;species
SH0164638.10FU;3,0;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hydnangiaceae;Hydnangium;Hydnangium_kanuka;Hydnangium_kanuka;species
SH0167678.10FU;3,0;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Elaphomycetaceae;Elaphomyces;Elaphomyces_muricatus;Elaphomyces_muricatus;species
SH0170008.10FU;3,0;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Helotiaceae_gen_unspecified;Helotiaceae_sp;Helotiaceae_gen_unspecified;genus
SH0177636.10FU;3,0;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Leptobacillium;Leptobacillium_leptobactrum;Leptobacillium_leptobactrum;species
SH0179852.10FU;3,0;Fungi;Ascomycota;Dothideomycetes;Gloniales;Gloniaceae;Pseudocenococcum;Pseudocenococcum_floridanum;Pseudocenococcum_floridanum;species
SH0191253.10FU;3,0;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariales_fam_unspecified;Xylariales_gen_unspecified;Xylariales_sp;Xylariales_gen_unspecified;genus
SH0193259.10FU;3,0;Fungi;Basidiomycota;Tremellomycetes;Tremellales;Trimorphomycetaceae;Saitozyma;Saitozyma_podzolica;Saitozyma_podzolica;species
SH0219162.10FU;2,5;Fungi;Ascomycota;Sordariomycetes;Sordariomycetes_ord_unspecified;Sordariomycetes_fam_unspecified;Sordariomycetes_gen_unspecified;Sordariomycetes_sp;Sordariomycetes_gen_unspecified;genus
SH0232324.10FU;2,5;Fungi;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Xerocomellus;Xerocomellus_pruinatus;Xerocomellus_pruinatus;species
SH0241926.10FU;2,5;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Ganodermataceae;Ganoderma;Ganoderma_sichuanense;Ganoderma_sichuanense;species
SH0309323.10FU;2,5;Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Chloridium;Chloridium_moratum;Chloridium_moratum;species
SH0310043.10FU;2,5;Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Cantharellales_fam_unspecified;Cantharellales_gen_unspecified;Cantharellales_sp;Cantharellales_gen_unspecified;genus
SH0320119.10FU;2,5;Fungi;Ascomycota;Sordariomycetes;Microascales;Microascales_fam_unspecified;Microascales_gen_unspecified;Microascales_sp;Microascales_gen_unspecified;genus
SH0340889.10FU;2,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Hyaloscyphaceae_gen_unspecified;Hyaloscyphaceae_sp;Hyaloscyphaceae_gen_unspecified;genus
SH0341132.10FU;2,5;Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidiaceae_gen_unspecified;Ceratobasidiaceae_sp;Ceratobasidiaceae_gen_unspecified;genus
SH0378259.10FU;2,5;Fungi;Ascomycota;Leotiomycetes;Thelebolales;Pseudeurotiaceae;Leuconeurospora;Leuconeurospora_sp;Leuconeurospora;genus
SH0378304.10FU;2,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron;Oidiodendron_pilicola;Oidiodendron_pilicola;species
SH0386737.10FU;2,5;Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;Russula_puellula;Russula_puellula;species
SH0389562.10FU;2,5;Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactarius;Lactarius_subdulcis;Lactarius_subdulcis;species
SH0390940.10FU;2,5;Fungi;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Tylopilus;Tylopilus_felleus;Tylopilus_felleus;species
SH0400487.10FU;2,5;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hydnangiaceae;Hydnangium;Hydnangium_kanuka;Hydnangium_kanuka;species
SH0404019.10FU;2,5;Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Elaphomycetaceae;Elaphomyces;Elaphomyces_muricatus;Elaphomyces_muricatus;species
SH0406638.10FU;2,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Helotiaceae_gen_unspecified;Helotiaceae_sp;Helotiaceae_gen_unspecified;genus
SH0415181.10FU;2,5;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Leptobacillium;Leptobacillium_leptobactrum;Leptobacillium_leptobactrum;species
SH0417612.10FU;2,5;Fungi;Ascomycota;Dothideomycetes;Gloniales;Gloniaceae;Pseudocenococcum;Pseudocenococcum_floridanum;Pseudocenococcum_floridanum;species
SH0426007.10FU;2,5;Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;Polyphilus;Polyphilus_sp;Polyphilus;genus
SH0430403.10FU;2,5;Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariales_fam_unspecified;Xylariales_gen_unspecified;Xylariales_sp;Xylariales_gen_unspecified;genus
SH0474462.10FU;2,0;Fungi;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Xerocomellus;Xerocomellus_pruinatus;Xerocomellus_pruinatus;species
SH0485452.10FU;2,0;Fungi;Basidiomycota;Agaricomycetes;Polyporales;Ganodermataceae;Ganoderma;Ganoderma_applanatum;Ganoderma_applanatum;species
